
################################ SETTINGS ###################################
#RUN ID: 1529515799.9294367
#Genetic Algorithm Parameters:
#Max gen: 		300
#Migrations Interval: 	50	with 2% migrating individual
#N Islands:	6 with pop size:	100
#INDPB:	0.07
#Tournament size:	 5
#CXPB:	0.5	MUTPB:	0.2
##############################################################################
N_INDIVIDUALS:10
IND:0
#fitness: 	(0.995, 815.0, 26902.357334013475)AP:67
x:151.89706134975967, y:-3.223187547272061, type:0, wire:94
x:-301.70718276790456, y:-277.5130144757169, type:1, wire:6
x:383.4178025849839, y:57.5990229823866, type:0, wire:7
x:222.26290633593203, y:31.004409776276077, type:0, wire:49
x:206.53165158755024, y:-292.2748738462202, type:0, wire:69
x:-2.6821015404554487, y:69.04724719216044, type:0, wire:6
x:478.24366584065956, y:496.74960120484434, type:0, wire:52
x:346.90268067215817, y:-37.277748294831824, type:1, wire:28
x:0.9162731483753683, y:420.74642628946776, type:1, wire:101
x:87.50166748966029, y:-285.10376509885634, type:1, wire:7
x:-253.75563520238225, y:-40.29408035398252, type:0, wire:9
x:-119.6095880342366, y:-360.743402694123, type:0, wire:85
x:-102.04908767440347, y:349.4907508423105, type:0, wire:69
x:191.1289671174511, y:-117.39737373551338, type:1, wire:25
x:-442.8609944432824, y:-286.2362876464232, type:1, wire:26
x:279.2413229261095, y:-258.40520154535056, type:0, wire:14
x:228.86432694355227, y:136.0781069416711, type:0, wire:34
x:-230.36411308609885, y:-177.61286424318936, type:0, wire:20
x:416.7463051652246, y:255.54937098381635, type:1, wire:94
x:-397.41849335805045, y:-136.34075589234803, type:0, wire:54
x:258.7694438299876, y:-111.30311136357751, type:1, wire:19
x:84.15873046600434, y:497.2538392593109, type:0, wire:101
x:322.27583392564486, y:89.30379321859603, type:0, wire:93
x:268.15451797142674, y:-392.1255134406154, type:0, wire:61
x:-169.4905831881465, y:212.64686510229342, type:1, wire:55
x:-58.59392181037278, y:-374.8855924291048, type:0, wire:62
x:-139.1024469331084, y:-114.2304051157613, type:0, wire:26
x:-218.66520173082242, y:-265.3396355386923, type:0, wire:63
x:216.1986659875478, y:263.1584437413991, type:0, wire:16
x:-418.4118576421155, y:57.540878447629176, type:1, wire:45
x:-257.0730662971413, y:425.56230436769505, type:0, wire:49
x:-51.3607352680383, y:203.70967718550781, type:1, wire:26
x:-25.513516631370553, y:-377.65019743808335, type:1, wire:22
x:-329.7105629478757, y:224.25768496004653, type:0, wire:78
x:18.89622774463534, y:178.98699513496305, type:0, wire:87
x:171.59536287894045, y:-76.25322812036462, type:0, wire:23
x:-477.23008722278246, y:-404.09995543516925, type:1, wire:33
x:249.67339640282867, y:-149.12929258457325, type:1, wire:66
x:-148.4682810425173, y:495.92273244618326, type:0, wire:73
x:-266.9347515876055, y:-192.59772208308516, type:0, wire:29
x:244.17552651372293, y:110.82459511232821, type:1, wire:92
x:227.348274758279, y:59.761383404873555, type:0, wire:0
x:-300.40164154802903, y:-139.65054106256542, type:1, wire:32
x:396.6680746849227, y:-437.6844422699523, type:0, wire:33
x:101.74460375642371, y:109.07667510262773, type:1, wire:18
x:274.95857829825593, y:186.09358947504893, type:0, wire:99
x:61.53335078461715, y:-329.85578285418825, type:0, wire:4
x:79.37366041265183, y:-405.06126944499607, type:0, wire:71
x:344.35778699930876, y:219.68499961373328, type:1, wire:55
x:310.7218977203149, y:503.5324237368802, type:1, wire:55
x:111.07062107783388, y:289.532999162972, type:1, wire:42
x:277.3265489934108, y:100.18928084344353, type:0, wire:55
x:-150.2446464062972, y:331.8712684779394, type:1, wire:12
x:418.8104176673909, y:-469.81694675229886, type:0, wire:30
x:439.3857593617862, y:127.82595544448763, type:1, wire:56
x:335.9595568314303, y:-18.228597596548994, type:1, wire:19
x:-497.01271987687596, y:303.42700993002546, type:1, wire:40
x:-78.93821576315982, y:442.83849572257276, type:0, wire:70
x:-8.144020586649058, y:-244.0151027154328, type:1, wire:78
x:29.611063281022904, y:1.9672426066247723, type:1, wire:80
x:159.44450955027935, y:-399.18902714277226, type:0, wire:92
x:131.23508471258756, y:179.73700191613165, type:1, wire:11
x:-43.16904239496321, y:-350.40397719726974, type:0, wire:45
x:394.7392729272144, y:-175.45809829881054, type:1, wire:88
x:437.698521714372, y:188.98127899668395, type:0, wire:46
x:-56.95983540998504, y:408.0090134976115, type:1, wire:59
x:302.9070195044344, y:148.9816712779503, type:0, wire:97
IND:1
#fitness: 	(0.995, 815.0, 26902.357334013475)AP:67
x:151.89706134975967, y:-3.223187547272061, type:0, wire:94
x:-301.70718276790456, y:-277.5130144757169, type:1, wire:6
x:383.4178025849839, y:57.5990229823866, type:0, wire:7
x:222.26290633593203, y:31.004409776276077, type:0, wire:49
x:206.53165158755024, y:-292.2748738462202, type:0, wire:69
x:-2.6821015404554487, y:69.04724719216044, type:0, wire:6
x:478.24366584065956, y:496.74960120484434, type:0, wire:52
x:346.90268067215817, y:-37.277748294831824, type:1, wire:28
x:0.9162731483753683, y:420.74642628946776, type:1, wire:101
x:87.50166748966029, y:-285.10376509885634, type:1, wire:7
x:-253.75563520238225, y:-40.29408035398252, type:0, wire:9
x:-119.6095880342366, y:-360.743402694123, type:0, wire:85
x:-102.04908767440347, y:349.4907508423105, type:0, wire:69
x:191.1289671174511, y:-117.39737373551338, type:1, wire:25
x:-442.8609944432824, y:-286.2362876464232, type:1, wire:26
x:279.2413229261095, y:-258.40520154535056, type:0, wire:14
x:228.86432694355227, y:136.0781069416711, type:0, wire:34
x:-230.36411308609885, y:-177.61286424318936, type:0, wire:20
